species;genus;family
Ranunculus_revelieri;Ranunculus;Ranunculaceae
Ranunculus_rhomboideus;Ranunculus;Ranunculaceae
Ranunculus_sardous;Ranunculus;Ranunculaceae
Ranunculus_sceleratus;Ranunculus;Ranunculaceae
Ranunculus_septentrionalis;Ranunculus;Ranunculaceae
Ranunculus_serbicus;Ranunculus;Ranunculaceae
Ranunculus_sericeus;Ranunculus;Ranunculaceae
Ranunculus_sphaerospermus;Ranunculus;Ranunculaceae
Ranunculus_thora;Ranunculus;Ranunculaceae
Ranunculus_trichophyllus;Ranunculus;Ranunculaceae
Ranunculus_trilobus;Ranunculus;Ranunculaceae
Ranunculus_tripartitus;Ranunculus;Ranunculaceae
Ranunculus_uncinatus;Ranunculus;Ranunculaceae
Ranunculus_velutinus;Ranunculus;Ranunculaceae
Rapatea_paludosa;Rapatea;Rapateaceae
Raphanus_raphanistrum;Raphanus;Brassicaceae
Raphanus_sativus;Raphanus;Brassicaceae
Ratibida_pinnata;Ratibida;Asteraceae
Ravenala_madagascariensis;Ravenala;Strelitziaceae
Ravenea_glauca;Ravenea;Arecaceae
Ravenea_hildebrandtii;Ravenea;Arecaceae
Ravenea_madagascariensis;Ravenea;Arecaceae
Ravenea_musicalis;Ravenea;Arecaceae
Rebutia_albiflora;Rebutia;Cactaceae
Reichardia_albanica;Reichardia;Asteraceae
Reichardia_crystallina;Reichardia;Asteraceae
Reichardia_dichotoma;Reichardia;Asteraceae
Reichardia_gaditana;Reichardia;Asteraceae
Reichardia_glauca;Reichardia;Asteraceae
Reichardia_intermedia;Reichardia;Asteraceae
Reichardia_ligulata;Reichardia;Asteraceae
Reichardia_macrophylla;Reichardia;Asteraceae
Reichardia_picroides;Reichardia;Asteraceae
Reichardia_tingitana;Reichardia;Asteraceae
Reineckea_carnea;Reineckea;Asparagaceae
Remusatia_vivipara;Remusatia;Araceae
Reseda_complicata;Reseda;Resedaceae
Reseda_lutea;Reseda;Resedaceae
Reseda_luteola;Reseda;Resedaceae
Reseda_scoparia;Reseda;Resedaceae
Restio_bifarius;Restio;Restionaceae
Restio_bifidus;Restio;Restionaceae
Restio_bifurcus;Restio;Restionaceae
Restio_burchelii;Restio;Restionaceae
Restio_caespitosus;Restio;Restionaceae
Restio_calcicola;Restio;Restionaceae
Restio_capensis;Restio;Restionaceae
Restio_cedarbergensis;Restio;Restionaceae
Restio_cincinatus;Restio;Restionaceae
Restio_clandestina;Restio;Restionaceae
Restio_communis;Restio;Restionaceae
Restio_confusus;Restio;Restionaceae
Restio_dispar;Restio;Restionaceae
Restio_distractus;Restio;Restionaceae
Restio_dodii;Restio;Restionaceae
Restio_duthieae;Restio;Restionaceae
Restio_egregius;Restio;Restionaceae
Restio_esterhuyseniae;Restio;Restionaceae
Restio_filiformis;Restio;Restionaceae
Restio_fusiformis;Restio;Restionaceae
Restio_gaudichaudianus;Restio;Restionaceae
Restio_hyalinus;Restio;Restionaceae
Restio_hystrix;Restio;Restionaceae
Restio_laniger;Restio;Restionaceae
Restio_leptoclados;Restio;Restionaceae
Restio_levynsiae;Restio;Restionaceae
Restio_luxurians;Restio;Restionaceae
Restio_macer;Restio;Restionaceae
Restio_micans;Restio;Restionaceae
Restio_muirii;Restio;Restionaceae
Restio_multiflorus;Restio;Restionaceae
Restio_occultus;Restio;Restionaceae
Restio_ocreatus;Restio;Restionaceae
Restio_paniculatus;Restio;Restionaceae
Restio_papillosus;Restio;Restionaceae
Restio_parvispiculus;Restio;Restionaceae
Restio_pedicellatus;Restio;Restionaceae
Restio_praeacutus;Restio;Restionaceae
Restio_pulcher;Restio;Restionaceae
Restio_pumilis;Restio;Restionaceae
Restio_quadratus;Restio;Restionaceae
Restio_quinquefarius;Restio;Restionaceae
Restio_rigidus;Restio;Restionaceae
Restio_rigoratus;Restio;Restionaceae
Restio_rudolfii;Restio;Restionaceae
Restio_scaberulous;Restio;Restionaceae
Restio_sieberi;Restio;Restionaceae
Restio_similis;Restio;Restionaceae
Restio_sparsa;Restio;Restionaceae
Restio_sporadicus;Restio;Restionaceae
Restio_strictus;Restio;Restionaceae
Restio_tetragonus;Restio;Restionaceae
Restio_triflorus;Restio;Restionaceae
Restio_triteceus;Restio;Restionaceae
Restio_unispicatus;Restio;Restionaceae
Restio_venustulus;Restio;Restionaceae
Restio_versatilis;Restio;Restionaceae
Restio_vimineus;Restio;Restionaceae
Restio_virgeus;Restio;Restionaceae
Restio_wallichii;Restio;Restionaceae
Retama_monosperma;Retama;Fabaceae
Retama_raetam;Retama;Fabaceae
Retama_sphaerocarpa;Retama;Fabaceae
Retrophyllum_rospigliosii;Retrophyllum;Podocarpaceae
Rhagadiolus_stellatus;Rhagadiolus;Asteraceae
Rhamnus_alaternus;Rhamnus;Rhamnaceae
Rhamnus_alnifolia;Rhamnus;Rhamnaceae
Rhamnus_alpinus;Rhamnus;Rhamnaceae
Rhamnus_cathartica;Rhamnus;Rhamnaceae
Rhamnus_davurica;Rhamnus;Rhamnaceae
Rhamnus_frangula;Rhamnus;Rhamnaceae
Rhamnus_intermedius;Rhamnus;Rhamnaceae
Rhamnus_orbiculata;Rhamnus;Rhamnaceae
Rhamnus_saxatilis;Rhamnus;Rhamnaceae
Rhapidophora_montana;Rhapidophora;Araceae
Rhapidophora_peepla;Rhapidophora;Araceae
Rhapis_excelsa;Rhapis;Arecaceae
Rhinanthus_glaber;Rhinanthus;Orobanchaceae
Rhinanthus_minor;Rhinanthus;Orobanchaceae
Rhinanthus_rumelicus;Rhinanthus;Orobanchaceae
Rhipidoglossum_rutilum;Rhipidoglossum;Orchidaceae
Rhipogonum_album;Rhipogonum;Ripogonaceae
Rhipogonum_papuanum;Rhipogonum;Ripogonaceae
Rhizophora_apiculata;Rhizophora;Rhizophoraceae
Rhodocoma_arida;Rhodocoma;Restionaceae
Rhodocoma_capensis;Rhodocoma;Restionaceae
Rhodocoma_foliosa;Rhodocoma;Restionaceae
Rhodocoma_fruticosa;Rhodocoma;Restionaceae
Rhodocoma_gigantea;Rhodocoma;Restionaceae
Rhodocoma_gracilis;Rhodocoma;Restionaceae
Rhododendron_ponticum;Rhododendron;Ericaceae
Rhodohypoxis_baurii;Rhodohypoxis;Hypoxidaceae
Rhodohypoxis_deflexa;Rhodohypoxis;Hypoxidaceae
Rhodohypoxis_milloides;Rhodohypoxis;Hypoxidaceae
Rhodotypos_scandens;Rhodotypos;Rosaceae
Rhoeo_discolor;Rhoeo;Commelinaceae
Rhoeo_spathacea;Rhoeo;Commelinaceae
Rhoiacarpos_capensis;Rhoiacarpos;Loranthaceae
Rhoicissus_digitata;Rhoicissus;Vitaceae
Rhus_glabra;Rhus;Anacardiaceae
Rhynchosia_aurea;Rhynchosia;Fabaceae
Rhynchosia_cana;Rhynchosia;Fabaceae
Rhynchosia_cyanosperma;Rhynchosia;Fabaceae
Rhynchosia_hirta;Rhynchosia;Fabaceae
Rhynchosia_minima;Rhynchosia;Fabaceae
Rhynchosia_rothii;Rhynchosia;Fabaceae
Rhynchospora_cephalotes;Rhynchospora;Cyperaceae
Rhynchospora_holoschoenoides;Rhynchospora;Cyperaceae
Rhynchospora_radicans;Rhynchospora;Cyperaceae
Rhynchospora_ridleyi;Rhynchospora;Cyperaceae
Rhynchospora_tenerrima;Rhynchospora;Cyperaceae
Rhynchostele_cervantesii;Rhynchostele;Orchidaceae
Rhynchostele_cordata;Rhynchostele;Orchidaceae
Rhynchostylis_retusa;Rhynchostylis;Orchidaceae
Ribes_alpinum;Ribes;Grossulariaceae
Ribes_glutinosum;Ribes;Grossulariaceae
Ribes_missouriense;Ribes;Grossulariaceae
Ribes_odoratum;Ribes;Grossulariaceae
Ribes_oxyacanthoides;Ribes;Grossulariaceae
Ribes_petraeum;Ribes;Grossulariaceae
Ribes_rubrum;Ribes;Grossulariaceae
Ribes_uva-crispa;Ribes;Grossulariaceae
Ricinus_communis;Ricinus;Euphorbiaceae
Ricotia_lunaria;Ricotia;Brassicaceae
Robinia_pseudoacacia;Robinia;Fabaceae
Roggeveldia_fistulosa;Roggeveldia;Iridaceae
Rohdea_japonica;Rohdea;Asparagaceae
Rollinia_mucosa;Rollinia;Annonaceae
Romulea_bulbocodioides;Romulea;Iridaceae
Romulea_bulbocodium;Romulea;Iridaceae
Romulea_nivalis;Romulea;Iridaceae
Romulea_phoenicia;Romulea;Iridaceae
Roridula_gorgonias;Roridula;Roridulaceae
Rorippa_lipizensis;Rorippa;Brassicaceae
Rorippa_nasturtium-aquaticum;Rorippa;Brassicaceae
Rorippa_palustris;Rorippa;Brassicaceae
Rorippa_sylvestris;Rorippa;Brassicaceae
Rosa_acicularis;Rosa;Rosaceae
Rosa_arvensis;Rosa;Rosaceae
Rosa_banksiae;Rosa;Rosaceae
Rosa_bella;Rosa;Rosaceae
Rosa_blanda;Rosa;Rosaceae
Rosa_bracteata;Rosa;Rosaceae
Rosa_canina;Rosa;Rosaceae
Rosa_carolina;Rosa;Rosaceae
Rosa_centifolia;Rosa;Rosaceae
Rosa_damascena;Rosa;Rosaceae
Rosa_fedtschenkoana;Rosa;Rosaceae
Rosa_foetida;Rosa;Rosaceae
Rosa_foliolosa;Rosa;Rosaceae
Rosa_gallica;Rosa;Rosaceae
Rosa_chinensis;Rosa;Rosaceae
Rosa_iliensis;Rosa;Rosaceae
Rosa_laevigata;Rosa;Rosaceae
Rosa_latibracteata;Rosa;Rosaceae
Rosa_moyesii;Rosa;Rosaceae
Rosa_multiflora;Rosa;Rosaceae
Rosa_nitida;Rosa;Rosaceae
Rosa_pendulina;Rosa;Rosaceae
Rosa_persica;Rosa;Rosaceae
Rosa_roxburghii;Rosa;Rosaceae
Rosa_rugosa;Rosa;Rosaceae
Rosa_sempervirens;Rosa;Rosaceae
Rosa_sericea;Rosa;Rosaceae
Rosa_spinosissima;Rosa;Rosaceae
Rosa_stellata;Rosa;Rosaceae
Rosa_virginiana;Rosa;Rosaceae
Rosa_wichuraiana;Rosa;Rosaceae
Rosa_willmottiae;Rosa;Rosaceae
Rosa_xanthina;Rosa;Rosaceae
Roscoea_purpurea;Roscoea;Zingiberaceae
Rosmarinus_officinalis;Rosmarinus;Lamiaceae
Rossioglossum_williamsianum;Rossioglossum;Orchidaceae
Rostkovia_magellanica;Rostkovia;Juncaceae
Roupala_pseudocordata;Roupala;Proteaceae
Royena_whyteana;Royena;Ebenaceae
Rubia_fruticosa;Rubia;Rubiaceae
Rubus_alceifolius;Rubus;Rosaceae
Rubus_allegheniensis_complex;Rubus;Rosaceae
Rubus_canadensis;Rubus;Rosaceae
Rubus_canescens;Rubus;Rosaceae
Rubus_crataegifolius;Rubus;Rosaceae
Rubus_ellipticus;Rubus;Rosaceae
Rubus_flagellaris_complex;Rubus;Rosaceae
Rubus_hirtus;Rubus;Rosaceae
Rubus_hispidus;Rubus;Rosaceae
Rubus_chamaemorus;Rubus;Rosaceae
Rubus_idaeus;Rubus;Rosaceae
Rubus_illecebrosus;Rubus;Rosaceae
Rubus_innominatus;Rubus;Rosaceae
Rubus_lasiococcus;Rubus;Rosaceae
Rubus_lasiostylus;Rubus;Rosaceae
Rubus_leucodermis;Rubus;Rosaceae
Rubus_nivalis;Rubus;Rosaceae
Rubus_niveus;Rubus;Rosaceae
Rubus_occidentalis;Rubus;Rosaceae
Rubus_odoratus;Rubus;Rosaceae
Rubus_parviflorus;Rubus;Rosaceae
Rubus_parvifolius;Rubus;Rosaceae
Rubus_pinfaensis;Rubus;Rosaceae
Rubus_pubescens;Rubus;Rosaceae
Rubus_sanctus;Rubus;Rosaceae
Rubus_simplex;Rubus;Rosaceae
Rubus_spectabilis;Rubus;Rosaceae
Rubus_trivialis;Rubus;Rosaceae
Rudbeckia_bicolor;Rudbeckia;Asteraceae
Rudbeckia_hirta;Rudbeckia;Asteraceae
Rudbeckia_laciniata;Rudbeckia;Asteraceae
Rudbeckia_subtomentosa;Rudbeckia;Asteraceae
Rudbeckia_triloba;Rudbeckia;Asteraceae
Rudolfiella_aurantiaca;Rudolfiella;Orchidaceae
Ruellia_humilis;Ruellia;Acanthaceae
Rumex_acetosa;Rumex;Polygonaceae
Rumex_acetosella;Rumex;Polygonaceae
Rumex_alpinus;Rumex;Polygonaceae
Rumex_arifolius;Rumex;Polygonaceae
Rumex_conglomeratus;Rumex;Polygonaceae
Rumex_crispus;Rumex;Polygonaceae
Rumex_hastatulus;Rumex;Polygonaceae
Rumex_longifolius;Rumex;Polygonaceae
Rumex_lunaria;Rumex;Polygonaceae
Rumex_maderensis;Rumex;Polygonaceae
Rumex_maritimus;Rumex;Polygonaceae
Rumex_nivalis;Rumex;Polygonaceae
Rumex_obtusifolius;Rumex;Polygonaceae
Rumex_patientia;Rumex;Polygonaceae
Rumex_thyrsiflorus;Rumex;Polygonaceae
Ruppia_cirrhosa;Ruppia;Ruppiaceae
Ruscus_aculeatus;Ruscus;Asparagaceae
Ruscus_hypoglossum;Ruscus;Asparagaceae
Ruscus_hypophyllum;Ruscus;Asparagaceae
Ruta_graveolens;Ruta;Rutaceae
Ruta_chalepensis;Ruta;Rutaceae
Ruta_montana;Ruta;Rutaceae
Rytidosperma_biannulare;Rytidosperma;Poaceae
Rytidosperma_buchananii;Rytidosperma;Poaceae
Rytidosperma_clavatum;Rytidosperma;Poaceae
Rytidosperma_corinum;Rytidosperma;Poaceae
Rytidosperma_gracile;Rytidosperma;Poaceae
Rytidosperma_horrens;Rytidosperma;Poaceae
Rytidosperma_maculatum;Rytidosperma;Poaceae
Rytidosperma_petrosum;Rytidosperma;Poaceae
Rytidosperma_pumilum;Rytidosperma;Poaceae
Rytidosperma_setifolium;Rytidosperma;Poaceae
Rytidosperma_telmaticum;Rytidosperma;Poaceae
Rytidosperma_thomsonii;Rytidosperma;Poaceae
Rytidosperma_unarede;Rytidosperma;Poaceae
Rytidosperma_viride;Rytidosperma;Poaceae
Sabal_mauritiiformis;Sabal;Arecaceae
Sabal_minor;Sabal;Arecaceae
Saccoloma_domingense;Saccoloma;Saccolomataceae
Saccharum_robustum;Saccharum;Poaceae
Saccharum_barberi;Saccharum;Poaceae
Saccharum_officinarum;Saccharum;Poaceae
Saccharum_sinense;Saccharum;Poaceae
Saccharum_spontaneum;Saccharum;Poaceae
Sadleria_cyatheoides;Sadleria;Aspleniaceae
